Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo Se 
      0.93132      0.00000      0.00000      0.00000
      0.94132      0.00000      0.00000      0.00000
      0.95132      0.00000      0.00000      0.00000
      0.96132      0.00000      0.00000      0.00000
      0.97132      0.00000      0.00000      0.00000
      0.98132      0.00000      0.00000      0.00000
      0.99132      0.00000      0.00000      0.00000
      1.00132      0.00000      0.00000      0.00000
      1.01132      0.00000      0.00000      0.00000
      1.02132      0.00000      0.00000      0.00000
      1.03132      0.00000      0.00000      0.00000
      1.04132      0.00000      0.00000      0.00000
      1.05132      0.00000      0.00000      0.00000
      1.06132      0.00000      0.00000      0.00000
      1.07132      0.00000      0.00000      0.00000
      1.08132      0.00000      0.00000      0.00000
      1.09132      0.00000      0.00000      0.00000
      1.10132      0.00000      0.00000      0.00000
      1.11132      0.00000      0.00000      0.00000
      1.12132      0.00000      0.00000      0.00000
      1.13132      0.00000      0.00000      0.00000
      1.14132      0.00000      0.00000      0.00000
      1.15132      0.00000      0.00000      0.00000
      1.16132      0.00000      0.00000      0.00000
      1.17132      0.00000      0.00000      0.00000
      1.18132      0.00000      0.00000      0.00000
      1.19132      0.00000      0.00000      0.00000
      1.20132      0.00000      0.00000      0.00000
      1.21132      0.00000      0.00000      0.00000
      1.22132      0.00000      0.00000      0.00000
      1.23132      0.00000      0.00000      0.00000
      1.24132      0.00000      0.00000      0.00000
      1.25132      0.00000      0.00000      0.00000
      1.26132      0.00000      0.00000      0.00000
      1.27132      0.00000      0.00000      0.00000
      1.28132      0.00000      0.00000      0.00000
      1.29132      0.00000      0.00000      0.00000
      1.30132      0.00000      0.00000      0.00000
      1.31132      0.00000      0.00000      0.00000
      1.32132      0.00000      0.00000      0.00000
      1.33132      0.00000      0.00000      0.00000
      1.34132      0.00000      0.00000      0.00000
      1.35132      0.00000      0.00000      0.00000
      1.36132      0.00000      0.00000      0.00000
      1.37132      0.00000      0.00000      0.00000
      1.38132      0.00000      0.00000      0.00000
      1.39132      0.00000      0.00000      0.00000
      1.40132      0.00000      0.00000      0.00000
      1.41132      0.00000      0.00000      0.00000
      1.42132      0.00000      0.00000      0.00000
      1.43132      0.00000      0.00000      0.00000
      1.44132      0.00000      0.00000      0.00000
      1.45132      0.00000      0.00000      0.00000
      1.46132      0.00000      0.00000      0.00000
      1.47132      0.00000      0.00000      0.00000
      1.48132      0.00000      0.00000      0.00000
      1.49132      0.00000      0.00000      0.00000
      1.50132      0.00000      0.00000      0.00000
      1.51132      0.00000      0.00000      0.00000
      1.52132      0.00000      0.00000      0.00000
      1.53132      0.00000      0.00000      0.00000
      1.54132      0.00000      0.00000      0.00000
      1.55132      0.00000      0.00000      0.00000
      1.56132      0.00000      0.00000      0.00000
      1.57132      0.00000      0.00000      0.00000
      1.58132      0.00000      0.00000      0.00000
      1.59132      0.00000      0.00000      0.00000
      1.60132      0.00000      0.00000      0.00000
      1.61132      0.00000      0.00000      0.00000
      1.62132      0.00000      0.00000      0.00000
      1.63132      0.00000      0.00000      0.00000
      1.64132      0.00000      0.00000      0.00000
      1.65132      0.00000      0.00000      0.00000
      1.66132      0.00000      0.00000      0.00000
      1.67132      0.00000      0.00000      0.00000
      1.68132      0.00000      0.00000      0.00000
      1.69132      0.00000      0.00000      0.00000
      1.70132      0.00000      0.00000      0.00000
      1.71132      0.00000      0.00000      0.00000
      1.72132      0.00000      0.00000      0.00000
      1.73132      0.00000      0.00000      0.00000
      1.74132      0.00000      0.00000      0.00000
      1.75132      0.00000      0.00000      0.00000
      1.76132      0.00000      0.00000      0.00000
      1.77132      0.00000      0.00000      0.00000
      1.78132      0.00000      0.00000      0.00000
      1.79132      0.00000      0.00000      0.00000
      1.80132      0.00000      0.00000      0.00000
      1.81132      0.00000      0.00000      0.00000
      1.82132      0.00000      0.00000      0.00000
      1.83132      0.00000      0.00000      0.00000
      1.84132      0.00000      0.00000      0.00000
      1.85132      0.00000      0.00000      0.00000
      1.86132      0.00000      0.00000      0.00000
      1.87132      0.00000      0.00000      0.00000
      1.88132      0.00000      0.00000      0.00000
      1.89132      0.00000      0.00000      0.00000
      1.90132      0.00000      0.00000      0.00000
      1.91132      0.00000      0.00000      0.00000
      1.92132      0.00000      0.00000      0.00000
      1.93132      0.00000      0.00000      0.00000
      1.94132      0.00000      0.00000      0.00000
      1.95132      0.00000      0.00000      0.00000
      1.96132      0.00000      0.00000      0.00000
      1.97132      0.00000      0.00000      0.00000
      1.98132      0.00000      0.00000      0.00000
      1.99132      0.00008      0.00007      0.00001
      2.00132      0.00317      0.00268      0.00049
      2.01132      0.04777      0.04037      0.00740
      2.02132      0.26569      0.22453      0.04116
      2.03132      0.55568      0.46958      0.08609
      2.04132      0.53595      0.45286      0.08309
      2.05132      0.54401      0.45953      0.08447
      2.06132      0.54302      0.45865      0.08437
      2.07132      0.25850      0.21835      0.04015
      2.08132      0.19887      0.16811      0.03076
      2.09132      0.57889      0.48897      0.08992
      2.10132      0.98376      0.82946      0.15430
      2.11132      1.02009      0.85852      0.16157
      2.12132      0.83091      0.69878      0.13213
      2.13132      0.49647      0.41180      0.08467
      2.14132      0.51725      0.37828      0.13897
      2.15132      1.52122      1.05336      0.46787
      2.16132      2.57082      1.72719      0.84363
      2.17132      2.58347      1.63530      0.94816
      2.18132      2.57961      1.58071      0.99889
      2.19132      3.09156      1.92950      1.16206
      2.20132      3.43877      2.15241      1.28636
      2.21132      3.66155      2.33195      1.32959
      2.22132      4.00701      2.57932      1.42768
      2.23132      3.59416      2.33988      1.25427
      2.24132      2.96268      1.97335      0.98934
      2.25132      3.42514      2.19595      1.22918
      2.26132      3.87542      2.42456      1.45086
      2.27132      4.22292      2.77656      1.44637
      2.28132      4.75311      3.21602      1.53708
      2.29132      4.94642      3.20938      1.73704
      2.30132      5.29605      3.23781      2.05824
      2.31132      5.63667      3.47072      2.16596
      2.32132      6.45237      4.17884      2.27353
      2.33132      7.04957      4.70397      2.34560
      2.34132      7.20338      4.85827      2.34511
      2.35132      7.87652      5.31675      2.55977
      2.36132      8.29720      5.62136      2.67585
      2.37132      7.10362      4.87065      2.23297
      2.38132      6.07676      4.30112      1.77564
      2.39132      7.24114      5.38182      1.85932
      2.40132     10.26894      8.02017      2.24878
      2.41132     11.19238      9.00143      2.19094
      2.42132      8.71391      6.99829      1.71562
      2.43132      6.20978      4.66796      1.54182
      2.44132      4.16592      2.82405      1.34187
      2.45132      2.63427      1.67386      0.96042
      2.46132      1.78690      1.10850      0.67840
      2.47132      1.10797      0.66750      0.44047
      2.48132      0.52759      0.32514      0.20246
      2.49132      0.29639      0.17989      0.11650
      2.50132      0.50967      0.29679      0.21288
      2.51132      0.90159      0.54101      0.36058
      2.52132      1.45925      0.89395      0.56530
      2.53132      1.62186      1.00690      0.61496
      2.54132      1.04598      0.62563      0.42035
      2.55132      1.05954      0.57055      0.48900
      2.56132      1.81591      1.08766      0.72825
      2.57132      2.40681      1.61624      0.79057
      2.58132      2.36027      1.62665      0.73362
      2.59132      2.24522      1.48006      0.76517
      2.60132      2.28427      1.52714      0.75712
      2.61132      2.51914      1.78982      0.72932
      2.62132      3.04818      2.12165      0.92653
      2.63132      3.17792      2.07408      1.10384
      2.64132      3.73865      2.48121      1.25744
      2.65132      5.14173      3.65733      1.48440
      2.66132      5.25614      3.86806      1.38808
      2.67132      5.12932      3.75510      1.37422
      2.68132      6.80674      4.88267      1.92407
      2.69132      8.53697      6.19559      2.34138
      2.70132      8.43791      6.32998      2.10793
      2.71132      6.69748      5.12512      1.57237
      2.72132      5.49276      4.20172      1.29104
      2.73132      6.23742      4.67894      1.55848
      2.74132      6.39941      4.77337      1.62604
      2.75132      5.11880      3.78907      1.32974
      2.76132      4.71249      3.34700      1.36549
      2.77132      4.46487      3.14634      1.31854
      2.78132      3.78451      2.85180      0.93271
      2.79132      3.56006      2.76933      0.79074
      2.80132      2.98216      2.21480      0.76736
      2.81132      2.70043      1.78498      0.91545
      2.82132      3.50733      2.14506      1.36228
      2.83132      3.38502      2.06513      1.31989
      2.84132      2.15849      1.36173      0.79676
      2.85132      1.97886      1.38106      0.59779
      2.86132      2.77935      1.93569      0.84366
      2.87132      4.06902      2.59016      1.47886
      2.88132      4.36648      2.63968      1.72679
      2.89132      3.49589      2.00284      1.49306
      2.90132      2.82540      1.53069      1.29471
      2.91132      2.49237      1.43799      1.05438
      2.92132      2.42547      1.55291      0.87256
      2.93132      3.10645      1.97343      1.13302
      2.94132      3.64772      2.26398      1.38374
      2.95132      3.75790      2.29297      1.46493
      2.96132      4.99185      3.03466      1.95719
      2.97132      6.24197      3.70759      2.53438
      2.98132      5.56656      3.14844      2.41812
      2.99132      3.39683      1.81650      1.58033
      3.00132      2.45496      1.29208      1.16288
      3.01132      3.14952      1.73423      1.41529
      3.02132      3.79497      2.17984      1.61513
      3.03132      3.27594      1.93895      1.33698
      3.04132      2.34090      1.37956      0.96135
      3.05132      2.55313      1.36738      1.18576
      3.06132      3.66225      1.88773      1.77452
      3.07132      4.27467      2.29348      1.98120
      3.08132      3.90145      2.18623      1.71523
      3.09132      2.31167      1.31989      0.99177
      3.10132      1.13647      0.69924      0.43723
      3.11132      1.30344      0.83386      0.46959
      3.12132      2.38652      1.42204      0.96449
      3.13132      3.86976      2.21491      1.65485
      3.14132      4.91292      2.72310      2.18981
      3.15132      4.96656      2.53273      2.43383
      3.16132      4.38654      2.12280      2.26374
      3.17132      3.23252      1.65088      1.58163
      3.18132      2.16973      1.16551      1.00422
      3.19132      2.23429      1.21413      1.02016
      3.20132      2.91095      1.62854      1.28241
      3.21132      2.94280      1.66226      1.28054
      3.22132      2.82380      1.50769      1.31611
      3.23132      3.29230      1.73918      1.55312
      3.24132      4.51227      2.41389      2.09839
      3.25132      5.29147      2.73163      2.55984
      3.26132      4.32739      2.17238      2.15501
      3.27132      3.27566      1.68360      1.59206
      3.28132      2.82517      1.50430      1.32087
      3.29132      2.58150      1.36328      1.21822
      3.30132      3.14503      1.65694      1.48809
      3.31132      3.52587      1.86059      1.66528
      3.32132      3.86737      1.95228      1.91510
      3.33132      4.68865      2.32319      2.36546
      3.34132      5.25668      2.65329      2.60339
      3.35132      4.95842      2.51106      2.44736
      3.36132      4.74407      2.39193      2.35214
      3.37132      3.90258      1.98405      1.91853
      3.38132      2.35949      1.28208      1.07741
      3.39132      1.83419      1.03357      0.80062
      3.40132      2.04331      1.07919      0.96411
      3.41132      2.08430      1.08209      1.00220
      3.42132      1.99113      1.02403      0.96710
      3.43132      1.99742      1.02635      0.97106
      3.44132      2.11920      1.08332      1.03588
      3.45132      2.26898      1.11211      1.15686
      3.46132      2.36921      1.07593      1.29329
      3.47132      2.60867      1.17039      1.43828
      3.48132      2.91064      1.39385      1.51679
      3.49132      3.07340      1.48424      1.58915
      3.50132      2.53210      1.18575      1.34634
      3.51132      1.75890      0.88379      0.87511
      3.52132      1.73322      0.96340      0.76981
      3.53132      1.68871      0.90797      0.78075
      3.54132      1.38753      0.66652      0.72102
      3.55132      1.76183      0.75170      1.01013
      3.56132      2.06824      0.90074      1.16751
      3.57132      2.04747      0.96306      1.08442
      3.58132      2.17212      1.00738      1.16474
      3.59132      1.97163      0.85686      1.11476
      3.60132      1.95353      0.86328      1.09025
      3.61132      2.68911      1.23867      1.45044
      3.62132      2.84105      1.31544      1.52561
      3.63132      1.94675      0.85860      1.08815
      3.64132      1.13003      0.42436      0.70567
      3.65132      0.81465      0.26275      0.55190
      3.66132      0.65533      0.20735      0.44798
      3.67132      0.83436      0.29337      0.54099
      3.68132      1.39456      0.57582      0.81874
      3.69132      2.02784      0.93297      1.09487
      3.70132      2.08399      0.98296      1.10103
      3.71132      1.50741      0.68999      0.81743
      3.72132      1.15733      0.49460      0.66273
      3.73132      1.03214      0.45155      0.58059
      3.74132      0.65457      0.30759      0.34698
      3.75132      0.47802      0.23297      0.24505
      3.76132      0.83355      0.40445      0.42909
      3.77132      1.33990      0.62835      0.71155
      3.78132      1.70639      0.73649      0.96990
      3.79132      1.67080      0.68513      0.98567
      3.80132      1.67504      0.75108      0.92396
      3.81132      1.81698      0.86857      0.94840
      3.82132      1.64784      0.76789      0.87995
      3.83132      1.65111      0.74061      0.91050
      3.84132      1.98547      0.91225      1.07323
      3.85132      2.18085      1.00769      1.17317
      3.86132      1.40587      0.62769      0.77818
      3.87132      0.42460      0.18094      0.24367
      3.88132      0.05581      0.02285      0.03296
      3.89132      0.03289      0.01480      0.01809
      3.90132      0.32646      0.14804      0.17842
      3.91132      1.39867      0.63063      0.76805
      3.92132      2.56048      1.13681      1.42367
      3.93132      2.34262      1.00259      1.34003
      3.94132      1.32974      0.54613      0.78361
      3.95132      0.73862      0.32211      0.41651
      3.96132      0.70110      0.32867      0.37243
      3.97132      0.87623      0.39049      0.48574
      3.98132      1.35127      0.57807      0.77320
      3.99132      1.29523      0.55661      0.73861
      4.00132      1.23488      0.55165      0.68322
      4.01132      1.67115      0.75227      0.91889
      4.02132      1.16903      0.52018      0.64885
      4.03132      0.42447      0.19040      0.23407
      4.04132      0.59643      0.28316      0.31327
      4.05132      1.33092      0.63277      0.69814
      4.06132      1.78229      0.82565      0.95665
      4.07132      2.02325      0.88496      1.13829
      4.08132      2.41441      1.03707      1.37734
      4.09132      2.34020      1.00910      1.33111
      4.10132      1.42937      0.61041      0.81896
      4.11132      0.53373      0.22862      0.30511
      4.12132      0.61542      0.28079      0.33462
      4.13132      1.47585      0.66454      0.81131
      4.14132      2.20910      0.97686      1.23224
      4.15132      2.06116      0.91395      1.14721
      4.16132      1.23017      0.54527      0.68490
      4.17132      0.81577      0.34790      0.46786
      4.18132      0.85346      0.36993      0.48354
      4.19132      1.12617      0.51074      0.61543
      4.20132      1.30467      0.59754      0.70713
      4.21132      1.70641      0.78057      0.92584
      4.22132      2.85596      1.28844      1.56752
      4.23132      3.24869      1.42919      1.81950
      4.24132      2.43646      1.04900      1.38746
      4.25132      1.67002      0.72043      0.94959
      4.26132      1.16075      0.51619      0.64457
      4.27132      0.75417      0.34392      0.41025
      4.28132      0.70159      0.30789      0.39370
      4.29132      1.16503      0.50082      0.66421
      4.30132      1.20700      0.51932      0.68768
      4.31132      0.73263      0.31398      0.41865
      4.32132      0.61174      0.25977      0.35197
      4.33132      0.43270      0.18337      0.24932
      4.34132      0.14505      0.06177      0.08328
      4.35132      0.26839      0.11796      0.15043
      4.36132      1.32426      0.58308      0.74118
      4.37132      2.69515      1.18556      1.50959
      4.38132      2.35580      1.03262      1.32318
      4.39132      1.18497      0.51496      0.67001
      4.40132      0.55150      0.23823      0.31327
      4.41132      0.67230      0.29551      0.37679
      4.42132      1.69072      0.75603      0.93469
      4.43132      2.55599      1.15142      1.40457
      4.44132      1.90664      0.85852      1.04813
      4.45132      1.06249      0.47327      0.58922
      4.46132      0.97036      0.43737      0.53299
      4.47132      1.89590      0.86324      1.03266
      4.48132      3.73612      1.69889      2.03723
      4.49132      4.51534      2.05836      2.45698
      4.50132      3.58838      1.63539      1.95298
      4.51132      2.74141      1.24690      1.49451
      4.52132      2.41358      1.10969      1.30389
      4.53132      2.65712      1.22978      1.42735
      4.54132      3.35712      1.54680      1.81032
      4.55132      4.18331      1.92400      2.25932
      4.56132      5.45650      2.53890      2.91760
      4.57132      6.80782      3.20517      3.60265
      4.58132      7.38149      3.46645      3.91504
      4.59132      8.12548      3.79619      4.32929
      4.60132      8.42734      3.96468      4.46266
      4.61132      6.23352      2.95306      3.28046
      4.62132      4.22754      2.02205      2.20549
      4.63132      4.60743      2.22831      2.37912
      4.64132      4.96204      2.40534      2.55670
      4.65132      5.37608      2.59953      2.77655
      4.66132      5.52517      2.65077      2.87440
      4.67132      3.75301      1.79155      1.96146
      4.68132      2.40966      1.18151      1.22815
      4.69132      1.98617      1.00578      0.98039
      4.70132      1.67929      0.86698      0.81231
      4.71132      1.99096      1.03843      0.95253
      4.72132      2.41462      1.26643      1.14818
      4.73132      2.66374      1.40267      1.26107
      4.74132      2.12475      1.12111      1.00364
      4.75132      1.34371      0.71124      0.63246
      4.76132      1.21503      0.64757      0.56746
      4.77132      1.15408      0.61722      0.53685
      4.78132      0.62643      0.33588      0.29056
      4.79132      0.55186      0.29825      0.25360
      4.80132      0.99597      0.53977      0.45620
      4.81132      1.45822      0.79199      0.66624
      4.82132      1.65120      0.89922      0.75199
      4.83132      1.15384      0.62953      0.52431
      4.84132      0.45033      0.24636      0.20397
      4.85132      0.54876      0.30290      0.24585
      4.86132      1.28370      0.70962      0.57408
      4.87132      1.46158      0.80882      0.65275
      4.88132      1.15183      0.63908      0.51275
      4.89132      0.96595      0.53759      0.42836
      4.90132      0.69539      0.38802      0.30736
      4.91132      0.57398      0.32165      0.25233
      4.92132      0.71681      0.40293      0.31388
      4.93132      0.90486      0.51044      0.39442
      4.94132      1.10166      0.62309      0.47857
      4.95132      0.75234      0.42605      0.32630
      4.96132      0.32061      0.18216      0.13844
      4.97132      0.52954      0.30257      0.22697
      4.98132      1.07119      0.61287      0.45832
      4.99132      1.21607      0.69679      0.51929
      5.00132      0.87347      0.50126      0.37220
      5.01132      0.47263      0.27206      0.20057
      5.02132      0.51241      0.29653      0.21589
      5.03132      0.68747      0.39854      0.28893
      5.04132      0.70552      0.40986      0.29567
      5.05132      0.54825      0.31890      0.22936
      5.06132      0.20580      0.11974      0.08606
      5.07132      0.03001      0.01746      0.01255
      5.08132      0.00162      0.00095      0.00068
      5.09132      0.00003      0.00002      0.00001
      5.10132      0.00000      0.00000      0.00000
      5.11132      0.00000      0.00000      0.00000
      5.12132      0.00000      0.00000      0.00000
      5.13132      0.00000      0.00000      0.00000
      5.14132      0.00000      0.00000      0.00000
      5.15132      0.00000      0.00000      0.00000
      5.16132      0.00000      0.00000      0.00000
      5.17132      0.00000      0.00000      0.00000
      5.18132      0.00000      0.00000      0.00000
      5.19132      0.00000      0.00000      0.00000
      5.20132      0.00000      0.00000      0.00000
      5.21132      0.00000      0.00000      0.00000
      5.22132      0.00000      0.00000      0.00000
      5.23132      0.00000      0.00000      0.00000
      5.24132      0.00000      0.00000      0.00000
      5.25132      0.00000      0.00000      0.00000
      5.26132      0.00000      0.00000      0.00000
      5.27132      0.00000      0.00000      0.00000
      5.28132      0.00000      0.00000      0.00000
      5.29132      0.00000      0.00000      0.00000
      5.30132      0.00000      0.00000      0.00000
      5.31132      0.00000      0.00000      0.00000
      5.32132      0.00000      0.00000      0.00000
      5.33132      0.00000      0.00000      0.00000
      5.34132      0.00000      0.00000      0.00000
      5.35132      0.00000      0.00000      0.00000
      5.36132      0.00000      0.00000      0.00000
      5.37132      0.00000      0.00000      0.00000
      5.38132      0.00000      0.00000      0.00000
      5.39132      0.00000      0.00000      0.00000
      5.40132      0.00000      0.00000      0.00000
      5.41132      0.00000      0.00000      0.00000
      5.42132      0.00000      0.00000      0.00000
      5.43132      0.00000      0.00000      0.00000
      5.44132      0.00000      0.00000      0.00000
      5.45132      0.00000      0.00000      0.00000
      5.46132      0.00000      0.00000      0.00000
      5.47132      0.00000      0.00000      0.00000
      5.48132      0.00000      0.00000      0.00000
      5.49132      0.00000      0.00000      0.00000
      5.50132      0.00000      0.00000      0.00000
      5.51132      0.00000      0.00000      0.00000
      5.52132      0.00000      0.00000      0.00000
      5.53132      0.00000      0.00000      0.00000
      5.54132      0.00000      0.00000      0.00000
      5.55132      0.00000      0.00000      0.00000
      5.56132      0.00000      0.00000      0.00000
      5.57132      0.00000      0.00000      0.00000
      5.58132      0.00000      0.00000      0.00000
      5.59132      0.00000      0.00000      0.00000
      5.60132      0.00000      0.00000      0.00000
      5.61132      0.00000      0.00000      0.00000
      5.62132      0.00000      0.00000      0.00000
      5.63132      0.00000      0.00000      0.00000
      5.64132      0.00000      0.00000      0.00000
      5.65132      0.00000      0.00000      0.00000
      5.66132      0.00000      0.00000      0.00000
      5.67132      0.00000      0.00000      0.00000
      5.68132      0.00000      0.00000      0.00000
      5.69132      0.00000      0.00000      0.00000
      5.70132      0.00000      0.00000      0.00000
      5.71132      0.00000      0.00000      0.00000
      5.72132      0.00000      0.00000      0.00000
      5.73132      0.00000      0.00000      0.00000
      5.74132      0.00000      0.00000      0.00000
      5.75132      0.00000      0.00000      0.00000
      5.76132      0.00000      0.00000      0.00000
      5.77132      0.00000      0.00000      0.00000
      5.78132      0.00000      0.00000      0.00000
      5.79132      0.00000      0.00000      0.00000
      5.80132      0.00000      0.00000      0.00000
      5.81132      0.00000      0.00000      0.00000
      5.82132      0.00000      0.00000      0.00000
      5.83132      0.00000      0.00000      0.00000
      5.84132      0.00000      0.00000      0.00000
      5.85132      0.00000      0.00000      0.00000
      5.86132      0.00000      0.00000      0.00000
      5.87132      0.00000      0.00000      0.00000
      5.88132      0.00000      0.00000      0.00000
      5.89132      0.00000      0.00000      0.00000
      5.90132      0.00000      0.00000      0.00000
      5.91132      0.00000      0.00000      0.00000
      5.92132      0.00000      0.00000      0.00000
      5.93132      0.00000      0.00000      0.00000
      5.94132      0.00000      0.00000      0.00000
      5.95132      0.00000      0.00000      0.00000
      5.96132      0.00000      0.00000      0.00000
      5.97132      0.00000      0.00000      0.00000
      5.98132      0.00000      0.00000      0.00000
      5.99132      0.00000      0.00000      0.00000
      6.00132      0.00000      0.00000      0.00000
      6.01132      0.00000      0.00000      0.00000
      6.02132      0.00000      0.00000      0.00000
      6.03132      0.00000      0.00000      0.00000
      6.04132      0.00000      0.00000      0.00000
      6.05132      0.00000      0.00000      0.00000
      6.06132      0.00000      0.00000      0.00000
      6.07132      0.00000      0.00000      0.00000
      6.08132      0.00000      0.00000      0.00000
      6.09132      0.00000      0.00000      0.00000
      6.10132      0.00000      0.00000      0.00000
      6.11132      0.00000      0.00000      0.00000
      6.12132      0.00000      0.00000      0.00000
      6.13132      0.00000      0.00000      0.00000
      6.14132      0.00000      0.00000      0.00000
      6.15132      0.00000      0.00000      0.00000
      6.16132      0.00000      0.00000      0.00000
      6.17132      0.00000      0.00000      0.00000
      6.18132      0.00000      0.00000      0.00000
      6.19132      0.00000      0.00000      0.00000
      6.20132      0.00000      0.00000      0.00000
      6.21132      0.00000      0.00000      0.00000
      6.22132      0.00000      0.00000      0.00000
      6.23132      0.00000      0.00000      0.00000
      6.24132      0.00000      0.00000      0.00000
      6.25132      0.00000      0.00000      0.00000
      6.26132      0.00000      0.00000      0.00000
      6.27132      0.00000      0.00000      0.00000
      6.28132      0.00000      0.00000      0.00000
      6.29132      0.00000      0.00000      0.00000
      6.30132      0.00000      0.00000      0.00000
      6.31132      0.00000      0.00000      0.00000
      6.32132      0.00000      0.00000      0.00000
      6.33132      0.00000      0.00000      0.00000
      6.34132      0.00000      0.00000      0.00000
      6.35132      0.00000      0.00000      0.00000
      6.36132      0.00000      0.00000      0.00000
      6.37132      0.00000      0.00000      0.00000
      6.38132      0.00000      0.00000      0.00000
      6.39132      0.00000      0.00000      0.00000
      6.40132      0.00000      0.00000      0.00000
      6.41132      0.00000      0.00000      0.00000
      6.42132      0.00000      0.00000      0.00000
      6.43132      0.00000      0.00000      0.00000
      6.44132      0.00000      0.00000      0.00000
      6.45132      0.00000      0.00000      0.00000
      6.46132      0.00004      0.00001      0.00003
      6.47132      0.00161      0.00049      0.00112
      6.48132      0.02479      0.00758      0.01721
      6.49132      0.15090      0.04616      0.10474
      6.50132      0.43094      0.13187      0.29907
      6.51132      0.75921      0.23246      0.52675
      6.52132      0.83232      0.25490      0.57741
      6.53132      0.45610      0.13967      0.31643
      6.54132      0.11124      0.03406      0.07718
      6.55132      0.02947      0.00902      0.02046
      6.56132      0.14399      0.04405      0.09994
      6.57132      0.49084      0.15024      0.34060
      6.58132      0.83221      0.25501      0.57720
      6.59132      0.83016      0.25471      0.57545
      6.60132      0.69692      0.21385      0.48307
      6.61132      0.66392      0.20352      0.46040
      6.62132      0.48425      0.14846      0.33579
      6.63132      0.45295      0.13910      0.31385
      6.64132      0.65923      0.20267      0.45656
      6.65132      0.78096      0.24037      0.54058
      6.66132      0.79064      0.24325      0.54739
      6.67132      0.82350      0.25252      0.57098
      6.68132      0.81891      0.25065      0.56825
      6.69132      0.44369      0.13580      0.30789
      6.70132      0.17632      0.05420      0.12212
      6.71132      0.32402      0.10010      0.22392
      6.72132      0.51661      0.15963      0.35698
      6.73132      0.36105      0.11156      0.24950
      6.74132      0.16996      0.05240      0.11756
      6.75132      0.32138      0.09878      0.22261
      6.76132      0.54097      0.16623      0.37473
      6.77132      0.38373      0.11795      0.26577
      6.78132      0.24318      0.07503      0.16815
      6.79132      0.43454      0.13524      0.29931
      6.80132      0.57258      0.18870      0.38389
      6.81132      0.69989      0.27162      0.42827
      6.82132      1.23531      0.47782      0.75749
      6.83132      1.45477      0.51110      0.94366
      6.84132      0.86670      0.29104      0.57566
      6.85132      0.57005      0.22626      0.34380
      6.86132      0.86898      0.36307      0.50591
      6.87132      0.90011      0.34526      0.55485
      6.88132      0.77324      0.25661      0.51663
      6.89132      0.82785      0.25770      0.57015
      6.90132      1.11092      0.34362      0.76730
      6.91132      0.97662      0.30210      0.67453
      6.92132      0.53828      0.16684      0.37144
      6.93132      0.53036      0.17088      0.35948
      6.94132      0.62590      0.24799      0.37790
      6.95132      0.71980      0.38232      0.33748
      6.96132      0.82002      0.42633      0.39369
      6.97132      0.73796      0.29750      0.44046
      6.98132      0.43848      0.15013      0.28834
      6.99132      0.25244      0.10944      0.14300
      7.00132      0.45090      0.22364      0.22726
      7.01132      0.53786      0.25136      0.28649
