Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo Se 
      1.35908      0.00000      0.00000      0.00000
      1.36908      0.00000      0.00000      0.00000
      1.37908      0.00000      0.00000      0.00000
      1.38908      0.00000      0.00000      0.00000
      1.39908      0.00000      0.00000      0.00000
      1.40908      0.00000      0.00000      0.00000
      1.41908      0.00000      0.00000      0.00000
      1.42908      0.00000      0.00000      0.00000
      1.43908      0.00000      0.00000      0.00000
      1.44908      0.00000      0.00000      0.00000
      1.45908      0.00000      0.00000      0.00000
      1.46908      0.00000      0.00000      0.00000
      1.47908      0.00000      0.00000      0.00000
      1.48908      0.00000      0.00000      0.00000
      1.49908      0.00000      0.00000      0.00000
      1.50908      0.00000      0.00000      0.00000
      1.51908      0.00000      0.00000      0.00000
      1.52908      0.00000      0.00000      0.00000
      1.53908      0.00000      0.00000      0.00000
      1.54908      0.00000      0.00000      0.00000
      1.55908      0.00000      0.00000      0.00000
      1.56908      0.00000      0.00000      0.00000
      1.57908      0.00000      0.00000      0.00000
      1.58908      0.00000      0.00000      0.00000
      1.59908      0.00000      0.00000      0.00000
      1.60908      0.00000      0.00000      0.00000
      1.61908      0.00000      0.00000      0.00000
      1.62908      0.00000      0.00000      0.00000
      1.63908      0.00000      0.00000      0.00000
      1.64908      0.00000      0.00000      0.00000
      1.65908      0.00000      0.00000      0.00000
      1.66908      0.00000      0.00000      0.00000
      1.67908      0.00000      0.00000      0.00000
      1.68908      0.00000      0.00000      0.00000
      1.69908      0.00000      0.00000      0.00000
      1.70908      0.00000      0.00000      0.00000
      1.71908      0.00000      0.00000      0.00000
      1.72908      0.00000      0.00000      0.00000
      1.73908      0.00000      0.00000      0.00000
      1.74908      0.00000      0.00000      0.00000
      1.75908      0.00000      0.00000      0.00000
      1.76908      0.00000      0.00000      0.00000
      1.77908      0.00000      0.00000      0.00000
      1.78908      0.00000      0.00000      0.00000
      1.79908      0.00000      0.00000      0.00000
      1.80908      0.00000      0.00000      0.00000
      1.81908      0.00000      0.00000      0.00000
      1.82908      0.00000      0.00000      0.00000
      1.83908      0.00000      0.00000      0.00000
      1.84908      0.00000      0.00000      0.00000
      1.85908      0.00000      0.00000      0.00000
      1.86908      0.00000      0.00000      0.00000
      1.87908      0.00000      0.00000      0.00000
      1.88908      0.00000      0.00000      0.00000
      1.89908      0.00000      0.00000      0.00000
      1.90908      0.00000      0.00000      0.00000
      1.91908      0.00000      0.00000      0.00000
      1.92908      0.00000      0.00000      0.00000
      1.93908      0.00000      0.00000      0.00000
      1.94908      0.00000      0.00000      0.00000
      1.95908      0.00000      0.00000      0.00000
      1.96908      0.00000      0.00000      0.00000
      1.97908      0.00000      0.00000      0.00000
      1.98908      0.00000      0.00000      0.00000
      1.99908      0.00000      0.00000      0.00000
      2.00908      0.00000      0.00000      0.00000
      2.01908      0.00000      0.00000      0.00000
      2.02908      0.00011      0.00009      0.00002
      2.03908      0.00303      0.00258      0.00045
      2.04908      0.03151      0.02680      0.00471
      2.05908      0.13334      0.11339      0.01995
      2.06908      0.29064      0.24705      0.04359
      2.07908      0.44943      0.38181      0.06762
      2.08908      0.53754      0.45646      0.08107
      2.09908      0.53712      0.45576      0.08136
      2.10908      0.51866      0.43951      0.07914
      2.11908      0.45374      0.38032      0.07342
      2.12908      0.53834      0.41485      0.12349
      2.13908      1.19141      0.82985      0.36156
      2.14908      2.17520      1.43171      0.74349
      2.15908      2.70289      1.71837      0.98452
      2.16908      2.61215      1.63636      0.97580
      2.17908      2.51741      1.56193      0.95548
      2.18908      2.67227      1.67119      1.00108
      2.19908      3.06686      1.90057      1.16629
      2.20908      3.06533      1.84138      1.22394
      2.21908      2.92782      1.81255      1.11527
      2.22908      2.95868      1.93234      1.02634
      2.23908      3.22060      2.11446      1.10613
      2.24908      3.70422      2.36300      1.34122
      2.25908      3.80121      2.38986      1.41135
      2.26908      3.63852      2.28846      1.35006
      2.27908      3.67455      2.23919      1.43536
      2.28908      3.79532      2.31198      1.48334
      2.29908      4.00046      2.51514      1.48532
      2.30908      4.62035      2.97854      1.64181
      2.31908      5.26195      3.39528      1.86668
      2.32908      5.78488      3.63372      2.15115
      2.33908      5.97286      3.75136      2.22151
      2.34908      5.64520      3.63204      2.01316
      2.35908      5.31935      3.42902      1.89032
      2.36908      5.79648      3.72064      2.07583
      2.37908      7.20734      4.74021      2.46713
      2.38908      7.43874      5.04851      2.39023
      2.39908      5.68430      3.97695      1.70734
      2.40908      4.65176      3.29338      1.35838
      2.41908      4.64609      3.28548      1.36061
      2.42908      4.73073      3.33139      1.39934
      2.43908      5.33142      3.82955      1.50187
      2.44908      5.60537      4.13543      1.46994
      2.45908      5.88481      4.50224      1.38257
      2.46908      8.32498      6.70560      1.61938
      2.47908     10.96185      9.01972      1.94213
      2.48908      8.63599      6.97667      1.65931
      2.49908      3.79442      2.80233      0.99209
      2.50908      1.35306      0.80815      0.54491
      2.51908      0.59806      0.31614      0.28192
      2.52908      0.45253      0.25033      0.20220
      2.53908      0.80872      0.47627      0.33246
      2.54908      1.19759      0.72359      0.47399
      2.55908      1.16660      0.70758      0.45902
      2.56908      1.30759      0.78131      0.52628
      2.57908      1.48157      0.87822      0.60335
      2.58908      1.10578      0.64781      0.45798
      2.59908      1.40134      0.85793      0.54341
      2.60908      2.40512      1.55544      0.84968
      2.61908      2.49554      1.66351      0.83203
      2.62908      2.14133      1.40238      0.73894
      2.63908      2.21845      1.41651      0.80194
      2.64908      2.76612      1.77282      0.99330
      2.65908      3.67586      2.31409      1.36177
      2.66908      3.81531      2.41150      1.40381
      2.67908      3.86812      2.58672      1.28140
      2.68908      4.50306      3.11039      1.39267
      2.69908      5.13003      3.55293      1.57710
      2.70908      6.10996      4.20707      1.90289
      2.71908      7.51332      5.12041      2.39290
      2.72908      7.79209      5.28563      2.50646
      2.73908      7.02503      4.87671      2.14832
      2.74908      6.41364      4.61731      1.79633
      2.75908      5.87806      4.25865      1.61941
      2.76908      5.12818      3.67324      1.45494
      2.77908      4.85904      3.47707      1.38196
      2.78908      5.42731      3.79457      1.63275
      2.79908      5.95501      4.04650      1.90851
      2.80908      5.98626      4.09609      1.89016
      2.81908      5.98704      4.23140      1.75563
      2.82908      5.88438      4.17172      1.71266
      2.83908      5.95099      4.04702      1.90397
      2.84908      5.67710      3.77057      1.90653
      2.85908      5.32547      3.58213      1.74334
      2.86908      5.64549      3.77312      1.87237
      2.87908      5.83710      3.71210      2.12500
      2.88908      5.25086      3.12365      2.12722
      2.89908      4.89899      2.88118      2.01781
      2.90908      4.48347      2.76617      1.71730
      2.91908      4.17611      2.68048      1.49563
      2.92908      4.04319      2.57934      1.46385
      2.93908      3.53255      2.11615      1.41640
      2.94908      3.73360      2.12887      1.60473
      2.95908      4.94697      2.89981      2.04716
      2.96908      5.23260      3.10167      2.13093
      2.97908      3.90674      2.33873      1.56802
      2.98908      3.21730      1.98417      1.23313
      2.99908      3.72871      2.26362      1.46509
      3.00908      3.80002      2.24088      1.55913
      3.01908      3.25857      1.88775      1.37082
      3.02908      2.99027      1.66534      1.32493
      3.03908      2.45918      1.35792      1.10125
      3.04908      2.20564      1.27977      0.92587
      3.05908      2.54751      1.44949      1.09802
      3.06908      2.81838      1.57872      1.23966
      3.07908      2.98783      1.73547      1.25236
      3.08908      3.74145      2.15712      1.58434
      3.09908      4.12004      2.34631      1.77372
      3.10908      3.37017      1.90276      1.46741
      3.11908      2.62439      1.39031      1.23408
      3.12908      2.57671      1.33270      1.24400
      3.13908      2.81075      1.57881      1.23194
      3.14908      2.96631      1.82304      1.14327
      3.15908      2.69380      1.63803      1.05577
      3.16908      2.31336      1.27744      1.03593
      3.17908      2.61968      1.35366      1.26603
      3.18908      3.03753      1.58056      1.45697
      3.19908      3.12487      1.68796      1.43691
      3.20908      3.43952      1.87415      1.56537
      3.21908      3.73719      1.97998      1.75720
      3.22908      3.73554      1.95605      1.77948
      3.23908      3.56231      1.80462      1.75769
      3.24908      4.66666      2.33712      2.32954
      3.25908      6.54663      3.42177      3.12486
      3.26908      6.46374      3.43597      3.02777
      3.27908      4.67749      2.48584      2.19165
      3.28908      3.38030      1.86073      1.51957
      3.29908      3.09875      1.75627      1.34249
      3.30908      2.96823      1.63115      1.33708
      3.31908      2.96351      1.53067      1.43284
      3.32908      3.54726      1.71875      1.82851
      3.33908      3.92246      1.91161      2.01084
      3.34908      3.56632      1.82929      1.73702
      3.35908      2.64638      1.41399      1.23239
      3.36908      1.97102      1.04213      0.92889
      3.37908      2.18368      1.09700      1.08668
      3.38908      2.69487      1.34658      1.34829
      3.39908      2.76928      1.42282      1.34646
      3.40908      3.11811      1.63684      1.48126
      3.41908      3.44180      1.76923      1.67256
      3.42908      3.68587      1.81420      1.87166
      3.43908      3.73735      1.81109      1.92627
      3.44908      3.03870      1.51703      1.52167
      3.45908      2.32888      1.17354      1.15535
      3.46908      2.04008      0.99063      1.04946
      3.47908      2.09280      1.03533      1.05747
      3.48908      2.14355      1.06366      1.07989
      3.49908      2.03674      0.95239      1.08435
      3.50908      2.17607      0.97302      1.20306
      3.51908      2.37475      1.08973      1.28502
      3.52908      2.24841      1.06753      1.18088
      3.53908      1.54367      0.72927      0.81440
      3.54908      1.03087      0.47004      0.56084
      3.55908      1.16710      0.54207      0.62503
      3.56908      1.14482      0.55215      0.59267
      3.57908      1.11994      0.53639      0.58355
      3.58908      1.65942      0.76737      0.89205
      3.59908      2.21313      1.02912      1.18402
      3.60908      2.60401      1.24673      1.35728
      3.61908      2.52854      1.23400      1.29455
      3.62908      1.66895      0.80169      0.86726
      3.63908      0.97847      0.43476      0.54370
      3.64908      0.74178      0.32406      0.41771
      3.65908      0.60497      0.26712      0.33785
      3.66908      0.74179      0.33075      0.41104
      3.67908      1.12743      0.53394      0.59350
      3.68908      1.60048      0.75696      0.84352
      3.69908      1.86504      0.84764      1.01740
      3.70908      1.55918      0.68931      0.86987
      3.71908      1.36618      0.61615      0.75003
      3.72908      1.40197      0.65073      0.75124
      3.73908      1.04177      0.48531      0.55646
      3.74908      1.03665      0.47328      0.56337
      3.75908      1.55228      0.70798      0.84429
      3.76908      1.72429      0.81154      0.91274
      3.77908      1.68054      0.81283      0.86771
      3.78908      1.46934      0.69846      0.77088
      3.79908      1.24212      0.57849      0.66363
      3.80908      1.37792      0.62762      0.75030
      3.81908      1.63417      0.71457      0.91960
      3.82908      1.58600      0.69142      0.89458
      3.83908      1.40333      0.63081      0.77251
      3.84908      1.24947      0.57246      0.67701
      3.85908      1.06179      0.48750      0.57429
      3.86908      0.99307      0.45291      0.54016
      3.87908      1.22248      0.54148      0.68100
      3.88908      1.32644      0.59051      0.73593
      3.89908      1.18621      0.55114      0.63507
      3.90908      1.12862      0.53178      0.59683
      3.91908      1.32281      0.61830      0.70451
      3.92908      1.74662      0.81611      0.93051
      3.93908      2.27603      1.03570      1.24033
      3.94908      2.11748      0.93424      1.18324
      3.95908      1.33737      0.57956      0.75782
      3.96908      0.90938      0.39735      0.51203
      3.97908      1.05550      0.47873      0.57676
      3.98908      1.36505      0.63290      0.73215
      3.99908      1.63144      0.74499      0.88645
      4.00908      1.86401      0.84367      1.02035
      4.01908      1.47957      0.67942      0.80014
      4.02908      1.11668      0.51881      0.59787
      4.03908      1.27597      0.59167      0.68430
      4.04908      1.54860      0.71620      0.83240
      4.05908      2.30077      1.04077      1.26000
      4.06908      2.78144      1.24179      1.53965
      4.07908      2.35745      1.06184      1.29562
      4.08908      1.93863      0.88614      1.05249
      4.09908      1.54780      0.71105      0.83675
      4.10908      1.55424      0.71751      0.83672
      4.11908      2.03254      0.92940      1.10314
      4.12908      1.87657      0.85542      1.02115
      4.13908      1.21371      0.56005      0.65366
      4.14908      0.91776      0.42604      0.49171
      4.15908      0.93583      0.42969      0.50614
      4.16908      1.53671      0.67902      0.85769
      4.17908      2.12871      0.92581      1.20291
      4.18908      1.50292      0.65049      0.85243
      4.19908      0.71906      0.30972      0.40934
      4.20908      0.51619      0.22331      0.29287
      4.21908      0.90930      0.39767      0.51164
      4.22908      1.24410      0.54599      0.69811
      4.23908      0.89126      0.39080      0.50046
      4.24908      0.56805      0.24836      0.31969
      4.25908      0.90145      0.39868      0.50277
      4.26908      2.03692      0.90620      1.13071
      4.27908      2.53786      1.13100      1.40685
      4.28908      1.79879      0.80065      0.99813
      4.29908      1.26491      0.56220      0.70271
      4.30908      1.59273      0.71453      0.87819
      4.31908      2.20150      0.99840      1.20310
      4.32908      2.23148      1.01800      1.21348
      4.33908      2.21202      1.00924      1.20279
      4.34908      2.91549      1.32833      1.58716
      4.35908      3.36783      1.53968      1.82814
      4.36908      3.13339      1.43977      1.69362
      4.37908      2.89223      1.33575      1.55649
      4.38908      3.02409      1.39909      1.62501
      4.39908      3.61747      1.67288      1.94459
      4.40908      4.07899      1.89170      2.18729
      4.41908      4.46445      2.07611      2.38833
      4.42908      6.20875      2.89769      3.31106
      4.43908      8.02514      3.75646      4.26868
      4.44908      7.82292      3.66777      4.15515
      4.45908      6.32277      2.97588      3.34690
      4.46908      4.77696      2.26328      2.51369
      4.47908      4.17103      1.98305      2.18798
      4.48908      4.36881      2.08586      2.28295
      4.49908      4.37738      2.10923      2.26814
      4.50908      3.82516      1.84813      1.97703
      4.51908      3.41036      1.63869      1.77168
      4.52908      3.08517      1.48268      1.60249
      4.53908      2.26986      1.10360      1.16626
      4.54908      1.69385      0.84216      0.85169
      4.55908      1.90978      0.97088      0.93890
      4.56908      2.82421      1.45242      1.37179
      4.57908      2.92592      1.50761      1.41831
      4.58908      1.61378      0.83063      0.78315
      4.59908      0.87221      0.44943      0.42277
      4.60908      1.00046      0.51756      0.48290
      4.61908      1.07761      0.56009      0.51752
      4.62908      1.15222      0.60339      0.54883
      4.63908      1.32946      0.69997      0.62949
      4.64908      1.17661      0.62045      0.55616
      4.65908      0.91539      0.48332      0.43206
      4.66908      0.99777      0.52809      0.46967
      4.67908      1.03597      0.54995      0.48602
      4.68908      0.92305      0.49238      0.43067
      4.69908      1.05563      0.56670      0.48892
      4.70908      1.56553      0.84305      0.72248
      4.71908      1.55393      0.83770      0.71623
      4.72908      0.79566      0.42942      0.36625
      4.73908      0.50454      0.27330      0.23124
      4.74908      0.75361      0.40937      0.34424
      4.75908      0.87974      0.47887      0.40087
      4.76908      0.81824      0.44693      0.37131
      4.77908      0.82059      0.45002      0.37058
      4.78908      0.79702      0.43830      0.35872
      4.79908      0.70544      0.38867      0.31676
      4.80908      0.67452      0.37298      0.30154
      4.81908      0.92128      0.51125      0.41002
      4.82908      1.18581      0.65970      0.52611
      4.83908      1.17653      0.65603      0.52050
      4.84908      0.84336      0.47141      0.37195
      4.85908      0.68776      0.38595      0.30181
      4.86908      0.70372      0.39585      0.30787
      4.87908      0.65509      0.36990      0.28518
      4.88908      0.85044      0.48195      0.36848
      4.89908      0.93044      0.52840      0.40203
      4.90908      0.84865      0.48342      0.36523
      4.91908      0.86278      0.49326      0.36952
      4.92908      0.89200      0.51137      0.38063
      4.93908      0.81004      0.46583      0.34421
      4.94908      0.78986      0.45582      0.33403
      4.95908      0.78258      0.45306      0.32952
      4.96908      0.81225      0.47185      0.34041
      4.97908      0.80397      0.46829      0.33568
      4.98908      0.61143      0.35691      0.25452
      4.99908      0.30296      0.17712      0.12584
      5.00908      0.07994      0.04678      0.03316
      5.01908      0.00956      0.00560      0.00396
      5.02908      0.00047      0.00027      0.00019
      5.03908      0.00001      0.00001      0.00000
      5.04908      0.00000      0.00000      0.00000
      5.05908      0.00000      0.00000      0.00000
      5.06908      0.00000      0.00000      0.00000
      5.07908      0.00000      0.00000      0.00000
      5.08908      0.00000      0.00000      0.00000
      5.09908      0.00000      0.00000      0.00000
      5.10908      0.00000      0.00000      0.00000
      5.11908      0.00000      0.00000      0.00000
      5.12908      0.00000      0.00000      0.00000
      5.13908      0.00000      0.00000      0.00000
      5.14908      0.00000      0.00000      0.00000
      5.15908      0.00000      0.00000      0.00000
      5.16908      0.00000      0.00000      0.00000
      5.17908      0.00000      0.00000      0.00000
      5.18908      0.00000      0.00000      0.00000
      5.19908      0.00000      0.00000      0.00000
      5.20908      0.00000      0.00000      0.00000
      5.21908      0.00000      0.00000      0.00000
      5.22908      0.00000      0.00000      0.00000
      5.23908      0.00000      0.00000      0.00000
      5.24908      0.00000      0.00000      0.00000
      5.25908      0.00000      0.00000      0.00000
      5.26908      0.00000      0.00000      0.00000
      5.27908      0.00000      0.00000      0.00000
      5.28908      0.00000      0.00000      0.00000
      5.29908      0.00000      0.00000      0.00000
      5.30908      0.00000      0.00000      0.00000
      5.31908      0.00000      0.00000      0.00000
      5.32908      0.00000      0.00000      0.00000
      5.33908      0.00000      0.00000      0.00000
      5.34908      0.00000      0.00000      0.00000
      5.35908      0.00000      0.00000      0.00000
      5.36908      0.00000      0.00000      0.00000
      5.37908      0.00000      0.00000      0.00000
      5.38908      0.00000      0.00000      0.00000
      5.39908      0.00000      0.00000      0.00000
      5.40908      0.00000      0.00000      0.00000
      5.41908      0.00000      0.00000      0.00000
      5.42908      0.00000      0.00000      0.00000
      5.43908      0.00000      0.00000      0.00000
      5.44908      0.00000      0.00000      0.00000
      5.45908      0.00000      0.00000      0.00000
      5.46908      0.00000      0.00000      0.00000
      5.47908      0.00000      0.00000      0.00000
      5.48908      0.00000      0.00000      0.00000
      5.49908      0.00000      0.00000      0.00000
      5.50908      0.00000      0.00000      0.00000
      5.51908      0.00000      0.00000      0.00000
      5.52908      0.00000      0.00000      0.00000
      5.53908      0.00000      0.00000      0.00000
      5.54908      0.00000      0.00000      0.00000
      5.55908      0.00000      0.00000      0.00000
      5.56908      0.00000      0.00000      0.00000
      5.57908      0.00000      0.00000      0.00000
      5.58908      0.00000      0.00000      0.00000
      5.59908      0.00000      0.00000      0.00000
      5.60908      0.00000      0.00000      0.00000
      5.61908      0.00000      0.00000      0.00000
      5.62908      0.00000      0.00000      0.00000
      5.63908      0.00000      0.00000      0.00000
      5.64908      0.00000      0.00000      0.00000
      5.65908      0.00000      0.00000      0.00000
      5.66908      0.00000      0.00000      0.00000
      5.67908      0.00000      0.00000      0.00000
      5.68908      0.00000      0.00000      0.00000
      5.69908      0.00000      0.00000      0.00000
      5.70908      0.00000      0.00000      0.00000
      5.71908      0.00000      0.00000      0.00000
      5.72908      0.00000      0.00000      0.00000
      5.73908      0.00000      0.00000      0.00000
      5.74908      0.00000      0.00000      0.00000
      5.75908      0.00000      0.00000      0.00000
      5.76908      0.00000      0.00000      0.00000
      5.77908      0.00000      0.00000      0.00000
      5.78908      0.00000      0.00000      0.00000
      5.79908      0.00000      0.00000      0.00000
      5.80908      0.00000      0.00001      0.00000
      5.81908      0.00024      0.00040      0.00000
      5.82908      0.00535      0.00895      0.00000
      5.83908      0.04356      0.07290      0.00000
      5.84908      0.13098      0.21921      0.00000
      5.85908      0.15357      0.25677      0.00000
      5.86908      0.12102      0.20089      0.00000
      5.87908      0.15534      0.25611      0.00000
      5.88908      0.12652      0.20842      0.00000
      5.89908      0.04065      0.06692      0.00000
      5.90908      0.01995      0.03209      0.00000
      5.91908      0.10846      0.17320      0.00000
      5.92908      0.28401      0.45343      0.00000
      5.93908      0.29868      0.47621      0.00000
      5.94908      0.20631      0.32674      0.00000
      5.95908      0.16544      0.26049      0.00000
      5.96908      0.07951      0.12498      0.00000
      5.97908      0.04083      0.06299      0.00000
      5.98908      0.14907      0.22754      0.00001
      5.99908      0.30492      0.46451      0.00050
      6.00908      0.24434      0.35456      0.01077
      6.01908      0.18353      0.12787      0.08933
      6.02908      0.40850      0.11417      0.29876
      6.03908      0.60846      0.19124      0.43151
      6.04908      0.61831      0.35436      0.33945
      6.05908      0.82543      0.63564      0.35212
      6.06908      1.01052      0.75452      0.44382
      6.07908      0.77319      0.63341      0.30266
      6.08908      0.48505      0.35274      0.21751
      6.09908      0.71411      0.30167      0.45635
      6.10908      1.06678      0.46216      0.67253
      6.11908      1.03962      0.50048      0.62172
      6.12908      0.71084      0.39760      0.38754
      6.13908      0.52985      0.29324      0.28935
      6.14908      0.80346      0.43054      0.44510
      6.15908      0.97567      0.58325      0.49865
      6.16908      0.71202      0.38500      0.39180
      6.17908      0.51960      0.19533      0.34388
      6.18908      0.60764      0.28718      0.35742
      6.19908      0.86810      0.59714      0.37399
      6.20908      0.85883      0.74271      0.25714
      6.21908      0.72479      0.59692      0.23664
      6.22908      1.01632      0.55498      0.53657
      6.23908      1.32442      0.64851      0.75235
      6.24908      1.22257      0.50857      0.76218
      6.25908      1.14870      0.42043      0.75639
      6.26908      0.95381      0.55287      0.46171
      6.27908      0.81773      0.62091      0.27654
      6.28908      0.77972      0.40805      0.41258
      6.29908      0.67810      0.24343      0.44761
      6.30908      0.67475      0.33372      0.36427
      6.31908      0.80149      0.47516      0.36390
      6.32908      0.98169      0.48116      0.52988
      6.33908      1.36273      0.66712      0.72777
      6.34908      1.33684      0.82455      0.55615
      6.35908      0.82094      0.65129      0.20493
      6.36908      0.47782      0.46429      0.03543
      6.37908      0.35946      0.33132      0.03974
      6.38908      0.59906      0.37858      0.22534
      6.39908      1.22678      0.56606      0.66372
      6.40908      1.71464      0.64943      1.06652
      6.41908      1.82774      0.74686      1.08111
      6.42908      1.61247      0.77605      0.83644
      6.43908      1.15124      0.52096      0.63028
      6.44908      0.78799      0.26011      0.52788
      6.45908      0.51468      0.20068      0.31400
      6.46908      0.70058      0.39095      0.30963
      6.47908      1.22909      0.67183      0.55726
      6.48908      1.39206      0.81962      0.57244
      6.49908      1.08716      0.72586      0.36129
      6.50908      1.01332      0.57894      0.43438
      6.51908      1.20709      0.54576      0.66132
      6.52908      1.19509      0.49437      0.70072
      6.53908      0.96279      0.40058      0.56221
      6.54908      0.90373      0.46267      0.44107
      6.55908      1.26333      0.60332      0.66001
      6.56908      1.35612      0.59974      0.75638
      6.57908      1.03961      0.53118      0.50843
      6.58908      0.85056      0.43536      0.41520
      6.59908      0.64738      0.24429      0.40309
      6.60908      0.52630      0.16738      0.35892
      6.61908      1.04591      0.39528      0.65063
      6.62908      1.80290      0.78677      1.01613
      6.63908      2.03649      0.96471      1.07178
      6.64908      1.88692      0.85876      1.02816
      6.65908      1.69907      0.69276      1.00631
      6.66908      1.58809      0.59197      0.99612
      6.67908      1.31518      0.49131      0.82387
      6.68908      0.82256      0.32695      0.49561
      6.69908      0.73441      0.33939      0.39502
      6.70908      1.03035      0.50103      0.52932
      6.71908      1.08787      0.51013      0.57774
      6.72908      1.07510      0.46248      0.61262
      6.73908      1.20762      0.48615      0.72148
      6.74908      1.27374      0.42066      0.85308
      6.75908      1.39078      0.35524      1.03553
      6.76908      1.80657      0.43269      1.37388
      6.77908      2.30871      0.63683      1.67188
      6.78908      2.41264      0.81362      1.59902
      6.79908      2.30300      0.82656      1.47644
      6.80908      2.12083      0.68043      1.44040
      6.81908      1.85218      0.53397      1.31821
      6.82908      1.77592      0.48000      1.29591
      6.83908      1.88185      0.46604      1.41582
      6.84908      2.23907      0.51616      1.72291
      6.85908      2.58367      0.63831      1.94536
      6.86908      2.46370      0.66531      1.79838
      6.87908      2.18761      0.62662      1.56099
      6.88908      1.87715      0.55326      1.32388
      6.89908      2.19879      0.57406      1.62473
      6.90908      2.33091      0.49406      1.83685
      6.91908      1.59412      0.28010      1.31402
      6.92908      1.24794      0.25386      0.99408
      6.93908      1.67212      0.41221      1.25991
      6.94908      2.38511      0.64474      1.74037
      6.95908      3.04703      0.92038      2.12665
      6.96908      2.92015      0.88975      2.03040
      6.97908      2.42520      0.70719      1.71801
      6.98908      2.48307      0.65531      1.82776
      6.99908      2.53215      0.54704      1.98511
      7.00908      2.20265      0.42857      1.77408
      7.01908      1.63644      0.33387      1.30257
      7.02908      1.61361      0.37032      1.24329
      7.03908      2.52387      0.65758      1.86628
      7.04908      2.82745      0.75006      2.07739
      7.05908      2.15181      0.50147      1.65034
